year,ers_region,crop,cov_level,group,indemnity,liability,loss_cost,cert,trans
2019,Southern Seaboard,Wheat,0.65,certified,20977.0,87316.0,0.24024233817398874,1,0
2019,Southern Seaboard,Wheat,0.5,certified,39501.0,94926.0,0.416124138802857,1,0
2019,Southern Seaboard,Wheat,0.75,transitional,1828.0,1828.0,1.0,0,1
2019,Southern Seaboard,Wheat,0.55,conventional,0.0,9862.0,0.0,0,0
2019,Southern Seaboard,Wheat,0.7,transitional,4118.0,4271.0,0.9641770077265277,0,1
2019,Southern Seaboard,Corn,0.6,transitional,0.0,2189.0,0.0,0,1
2019,Southern Seaboard,Soybeans,0.6,transitional,351.0,351.0,1.0,0,1
2019,Southern Seaboard,Soybeans,0.7,transitional,0.0,19680.0,0.0,0,1
2019,Southern Seaboard,Corn,0.5,certified,1014.0,26137.0,0.038795577151165016,1,0
2019,Southern Seaboard,Wheat,0.65,transitional,0.0,5324.0,0.0,0,1
2019,Northern Great Plains,Wheat,0.75,transitional,9676.0,14694.0,0.6585000680549884,0,1
2019,Northern Great Plains,Soybeans,0.6,certified,5404.0,60529.0,0.08927951890829189,1,0
2019,Northern Great Plains,Corn,0.55,certified,0.0,170036.0,0.0,1,0
2019,Northern Great Plains,Soybeans,0.5,certified,11356.0,11470.0,0.9900610287707062,1,0
2019,Eastern Uplands,Corn,0.55,conventional,0.0,27946.0,0.0,0,0
2019,Eastern Uplands,Corn,0.6,certified,9988.0,22741.0,0.43920671914163845,1,0
2019,Fruitful Rim,Wheat,0.85,certified,155627.0,1037067.0,0.1500645570633334,1,0
2019,Basin and Range,Wheat,0.5,certified,45849.0,893008.0,0.05134220522100586,1,0
2019,Eastern Uplands,Corn,0.8,transitional,10432.0,10432.0,1.0,0,1
2019,Eastern Uplands,Soybeans,0.65,conventional,0.0,188710.0,0.0,0,0
2019,Eastern Uplands,Soybeans,0.7,conventional,17304.0,372108.0,0.046502628269212164,0,0
2019,Eastern Uplands,Soybeans,0.75,conventional,111746.0,1449112.0,0.07711343222608052,0,0
2019,Eastern Uplands,Soybeans,0.8,conventional,188598.0,1411942.0,0.13357347539771464,0,0
2019,Eastern Uplands,Soybeans,0.8,transitional,3586.0,5286.0,0.6783957623912221,0,1
2019,Eastern Uplands,Soybeans,0.85,conventional,26306.0,195955.0,0.13424510729504222,0,0
2019,Northern Crescent,Soybeans,0.85,transitional,6103.0,25353.0,0.24072101920877215,0,1
2019,Eastern Uplands,Soybeans,0.7,transitional,1234.0,13388.0,0.09217209441290708,0,1
2019,Eastern Uplands,Corn,0.5,certified,1485.0,5020.0,0.2958167330677291,1,0
2019,Northern Great Plains,Soybeans,0.7,transitional,503.0,503.0,1.0,0,1
2019,Northern Great Plains,Soybeans,0.65,certified,7581.0,55953.0,0.1354887137418905,1,0
2019,Mississippi Portal,Corn,0.65,certified,14286.0,165346.0,0.08640063866074776,1,0
2019,Mississippi Portal,Corn,0.85,transitional,0.0,12944.0,0.0,0,1
2019,Prairie Gateway,Corn,0.55,transitional,15730.0,106579.0,0.14759005057281452,0,1
2019,Prairie Gateway,Wheat,0.6,transitional,0.0,413.0,0.0,0,1
2019,Fruitful Rim,Corn,0.55,conventional,24193.0,148184.0,0.1632632402958484,0,0
2019,Basin and Range,Corn,0.65,certified,36265.0,161649.0,0.22434410358245335,1,0
2019,Basin and Range,Wheat,0.55,conventional,0.0,40223.0,0.0,0,0
2019,Eastern Uplands,Soybeans,0.55,conventional,0.0,6096.0,0.0,0,0
2019,Eastern Uplands,Soybeans,0.7,certified,10031.0,12749.0,0.7868068083771276,1,0
2019,Northern Crescent,Soybeans,0.5,transitional,358.0,358.0,1.0,0,1
2019,Northern Crescent,Corn,0.65,transitional,537.0,9001.0,0.05966003777358071,0,1
2019,Northern Great Plains,Corn,0.55,transitional,0.0,14300.0,0.0,0,1
2020,Fruitful Rim,Corn,0.5,certified,26859.0,2570267.0,0.010449887112895274,1,0
2020,Fruitful Rim,Corn,0.75,conventional,231378.0,10540122.0,0.021952117821786122,0,0
2020,Fruitful Rim,Corn,0.8,conventional,497128.0,2686440.0,0.1850508479623591,0,0
2020,Fruitful Rim,Corn,0.5,conventional,8093.0,23761160.0,0.00034059784959993537,0,0
2020,Fruitful Rim,Corn,0.7,conventional,123306.0,8101384.0,0.015220362347964249,0,0
2020,Fruitful Rim,Corn,0.7,certified,60752.0,537921.0,0.11293851699413111,1,0
2020,Fruitful Rim,Wheat,0.5,conventional,209222.0,15208819.0,0.01375662370628515,0,0
2020,Fruitful Rim,Wheat,0.5,certified,8067.0,1268346.0,0.006360251855566225,1,0
2020,Fruitful Rim,Wheat,0.8,certified,197531.0,1852216.0,0.10664576917594924,1,0
2020,Fruitful Rim,Wheat,0.6,conventional,1610.0,1547513.0,0.001040378982276724,0,0
2020,Fruitful Rim,Wheat,0.75,conventional,1270392.0,27137680.0,0.04681284472364624,0,0
2020,Fruitful Rim,Wheat,0.75,certified,190551.0,1868421.0,0.1019850451263393,1,0
2020,Fruitful Rim,Wheat,0.8,conventional,5817198.0,68469481.0,0.08496045121183261,0,0
2020,Fruitful Rim,Wheat,0.85,conventional,1696735.0,27199329.0,0.06238150213190921,0,0
2020,Mississippi Portal,Corn,0.5,conventional,702159.0,7609758.0,0.09227087116305144,0,0
2020,Mississippi Portal,Corn,0.6,conventional,654612.0,3393532.0,0.19289990487786765,0,0
2020,Mississippi Portal,Corn,0.65,conventional,441673.0,6028563.0,0.07326339626872938,0,0
2020,Mississippi Portal,Corn,0.7,conventional,3278421.0,14414456.0,0.22743980071117495,0,0
2020,Mississippi Portal,Corn,0.7,certified,129256.0,292098.0,0.4425090209450253,1,0
2020,Mississippi Portal,Corn,0.75,conventional,4391967.0,22557450.0,0.19470139576946863,0,0
2020,Mississippi Portal,Corn,0.8,conventional,4677979.0,24998665.0,0.187129152696754,0,0
2020,Mississippi Portal,Corn,0.55,conventional,77359.0,217193.0,0.35617630402453115,0,0
2020,Mississippi Portal,Corn,0.85,conventional,668960.0,3040270.0,0.22003308916642272,0,0
2020,Mississippi Portal,Corn,0.85,certified,180719.0,239508.0,0.7545426457571355,1,0
2020,Mississippi Portal,Corn,0.5,certified,0.0,292408.0,0.0,1,0
2020,Fruitful Rim,Wheat,0.65,conventional,28665.0,1680310.0,0.0170593521433545,0,0
2020,Fruitful Rim,Wheat,0.7,conventional,279601.0,8438648.0,0.03313338819204214,0,0
2020,Fruitful Rim,Corn,0.55,conventional,0.0,727658.0,0.0,0,0
2020,Fruitful Rim,Corn,0.6,certified,2877.0,316339.0,0.009094673751892749,1,0
2020,Fruitful Rim,Corn,0.85,conventional,622878.0,1762399.0,0.3534262105232697,0,0
2020,Fruitful Rim,Corn,0.6,conventional,0.0,364401.0,0.0,0,0
2020,Fruitful Rim,Corn,0.65,conventional,4364.0,2570453.0,0.0016977552205778514,0,0
2020,Fruitful Rim,Corn,0.85,certified,2080001.0,3654033.0,0.5692343227332649,1,0
2020,Fruitful Rim,Wheat,0.65,certified,0.0,827947.0,0.0,1,0
2020,Basin and Range,Wheat,0.5,conventional,45817.0,536141.0,0.08545699731973493,0,0
2020,Basin and Range,Wheat,0.75,conventional,1092818.0,8305959.0,0.13157035810073225,0,0
2020,Basin and Range,Wheat,0.75,certified,818304.0,3756378.0,0.2178438911100001,1,0
2020,Basin and Range,Wheat,0.8,conventional,181535.0,6477784.0,0.028024244093350442,0,0
2020,Basin and Range,Wheat,0.8,certified,3561521.0,7119317.0,0.5002616121743139,1,0
2020,Basin and Range,Wheat,0.8,transitional,8663.0,48229.0,0.17962221899686912,0,1
2020,Fruitful Rim,Corn,0.65,certified,0.0,498093.0,0.0,1,0
2020,Prairie Gateway,Wheat,0.5,conventional,295811.0,5099691.0,0.05800567132400767,0,0
2020,Prairie Gateway,Wheat,0.55,conventional,166836.0,2184997.0,0.0763552535770072,0,0
2020,Prairie Gateway,Wheat,0.6,conventional,1016218.0,13120338.0,0.07745364486799045,0,0
2020,Prairie Gateway,Wheat,0.65,conventional,3134070.0,25481032.0,0.12299619575847634,0,0
2020,Prairie Gateway,Wheat,0.7,conventional,17491303.0,145643504.0,0.12009669171376157,0,0
2020,Prairie Gateway,Wheat,0.7,certified,452425.0,3251294.0,0.13915228828890897,1,0
2020,Prairie Gateway,Wheat,0.75,conventional,13979838.0,129554172.0,0.10790727758269336,0,0
2020,Prairie Gateway,Wheat,0.8,conventional,2354122.0,35555706.0,0.0662094011014716,0,0
2020,Prairie Gateway,Wheat,0.85,conventional,218118.0,1266727.0,0.17219021936060414,0,0
2020,Prairie Gateway,Corn,0.6,conventional,2807500.0,53249455.0,0.0527235443066976,0,0
2020,Prairie Gateway,Corn,0.65,conventional,10809593.0,149192049.0,0.07245421637717436,0,0
2020,Prairie Gateway,Corn,0.7,conventional,49243289.0,753997996.0,0.06530957543818193,0,0
2020,Prairie Gateway,Corn,0.7,certified,3070646.0,13315396.0,0.23060868786778854,1,0
2020,Prairie Gateway,Corn,0.75,conventional,67002278.0,1175566302.0,0.05699574569805932,0,0
2020,Basin and Range,Wheat,0.7,conventional,511133.0,2465907.0,0.20727991769357076,0,0
2020,Basin and Range,Wheat,0.7,certified,1056343.0,2680979.0,0.39401390313016255,1,0
2020,Prairie Gateway,Corn,0.75,certified,5282212.0,28453951.0,0.18564072174018997,1,0
2020,Prairie Gateway,Corn,0.8,conventional,34843102.0,579357383.0,0.06014094757812036,0,0
2020,Prairie Gateway,Corn,0.85,conventional,14133230.0,128078786.0,0.11034793849466999,0,0
2020,Prairie Gateway,Corn,0.5,conventional,1096601.0,43298062.0,0.025326791762642863,0,0
2020,Prairie Gateway,Corn,0.55,conventional,175215.0,5983926.0,0.029280943648033082,0,0
2020,Prairie Gateway,Corn,0.8,certified,5485084.0,19217967.0,0.28541437291467925,1,0
2020,Basin and Range,Wheat,0.5,certified,31675.0,409078.0,0.07743022113142237,1,0
2020,Basin and Range,Wheat,0.65,conventional,186925.0,1050956.0,0.1778618705255025,0,0
2020,Basin and Range,Wheat,0.65,certified,238004.0,598866.0,0.3974244655732668,1,0
2020,Basin and Range,Wheat,0.85,certified,132545.0,384725.0,0.3445188121385405,1,0
2020,Prairie Gateway,Wheat,0.6,certified,92445.0,562526.0,0.16433907054962793,1,0
2020,Prairie Gateway,Soybeans,0.65,conventional,606359.0,27670369.0,0.021913657891587928,0,0
2020,Prairie Gateway,Soybeans,0.7,conventional,3464891.0,134767612.0,0.025710116463293867,0,0
2020,Prairie Gateway,Soybeans,0.7,certified,169308.0,778364.0,0.21751776803654846,1,0
2020,Prairie Gateway,Soybeans,0.75,conventional,6235664.0,299182284.0,0.02084235709625106,0,0
2020,Northern Great Plains,Wheat,0.6,certified,50285.0,778316.0,0.06460743451246023,1,0
2020,Northern Great Plains,Wheat,0.65,conventional,2257656.0,35806796.0,0.06305104762794192,0,0
2020,Northern Great Plains,Wheat,0.7,conventional,17121377.0,216806515.0,0.0789707680140516,0,0
2020,Northern Great Plains,Wheat,0.75,conventional,33595995.0,315468066.0,0.10649570787301178,0,0
2020,Northern Great Plains,Wheat,0.75,certified,1049577.0,2528231.0,0.4151428409824893,1,0
2020,Northern Great Plains,Corn,0.5,conventional,710010.0,11600140.0,0.06120701991527688,0,0
2020,Northern Great Plains,Corn,0.6,conventional,1258414.0,23981661.0,0.05247401337213465,0,0
2020,Northern Great Plains,Corn,0.65,conventional,5726993.0,61253707.0,0.09349626790750803,0,0
2020,Northern Great Plains,Corn,0.65,certified,844423.0,1807883.0,0.4670783452247739,1,0
2020,Northern Great Plains,Corn,0.7,conventional,50546928.0,355332783.0,0.1422523629068022,0,0
2020,Northern Great Plains,Corn,0.7,certified,1473949.0,8080921.0,0.1823986399570049,1,0
2020,Northern Great Plains,Corn,0.75,conventional,322901129.0,1059096154.0,0.30488367631254754,0,0
2020,Northern Great Plains,Corn,0.75,certified,1424325.0,5634052.0,0.25280650586824543,1,0
2020,Northern Great Plains,Corn,0.85,conventional,6308836.0,19114854.0,0.3300488719401153,0,0
2020,Prairie Gateway,Wheat,0.75,certified,114628.0,5503906.0,0.02082666382747089,1,0
2020,Basin and Range,Wheat,0.6,certified,0.0,88732.0,0.0,1,0
2020,Northern Great Plains,Wheat,0.5,conventional,163598.0,6635534.0,0.024654835616847115,0,0
2020,Northern Great Plains,Wheat,0.55,conventional,56684.0,1465768.0,0.03867187713198814,0,0
2020,Northern Great Plains,Wheat,0.6,conventional,265416.0,8436645.0,0.03145989904754793,0,0
2020,Northern Great Plains,Wheat,0.65,certified,158206.0,877602.0,0.18027078333914462,1,0
2020,Northern Great Plains,Wheat,0.7,certified,929756.0,2549191.0,0.3647259071603501,1,0
2020,Northern Great Plains,Wheat,0.8,conventional,5238297.0,33155969.0,0.15798956139692374,0,0
2020,Northern Great Plains,Wheat,0.8,certified,230942.0,435654.0,0.530104165232042,1,0
2020,Northern Great Plains,Wheat,0.85,conventional,566254.0,2238192.0,0.2529961683358711,0,0
2020,Northern Great Plains,Corn,0.8,certified,1776837.0,6770870.0,0.26242373579761535,1,0
2020,Northern Great Plains,Corn,0.5,certified,1136.0,248433.0,0.004572661441917942,1,0
2020,Northern Great Plains,Corn,0.7,transitional,23142.0,56244.0,0.41145722210369107,0,1
2020,Northern Great Plains,Corn,0.8,conventional,146852177.0,345865038.0,0.42459387583430735,0,0
2020,Prairie Gateway,Corn,0.65,certified,130861.0,914535.0,0.1430902043114807,1,0
2020,Southern Seaboard,Corn,0.5,conventional,104180.0,10445224.0,0.009973936413426844,0,0
2020,Southern Seaboard,Corn,0.55,conventional,166657.0,1118525.0,0.14899711673856195,0,0
2020,Southern Seaboard,Corn,0.6,conventional,452509.0,8616994.0,0.052513556351553685,0,0
2020,Southern Seaboard,Corn,0.65,conventional,560216.0,8048057.0,0.06960885093134903,0,0
2020,Southern Seaboard,Corn,0.7,conventional,1957656.0,39582446.0,0.049457681316611914,0,0
2020,Southern Seaboard,Corn,0.75,conventional,7263343.0,71885609.0,0.1010402930578219,0,0
2020,Southern Seaboard,Corn,0.75,certified,665060.0,3345712.0,0.19877981129278313,1,0
2020,Southern Seaboard,Corn,0.8,conventional,5040064.0,50493174.0,0.09981673958543387,0,0
2020,Southern Seaboard,Corn,0.85,conventional,410891.0,5595839.0,0.07342795244823877,0,0
2020,Southern Seaboard,Soybeans,0.5,conventional,106536.0,3816735.0,0.027912862695471392,0,0
2020,Southern Seaboard,Soybeans,0.6,conventional,514651.0,5328459.0,0.096585335460027,0,0
2020,Southern Seaboard,Soybeans,0.65,conventional,1276808.0,10539769.0,0.12114193394561114,0,0
2020,Southern Seaboard,Soybeans,0.7,conventional,5172513.0,43466496.0,0.1189999994478506,0,0
2020,Southern Seaboard,Soybeans,0.7,certified,295355.0,1522779.0,0.19395788883350767,1,0
2020,Southern Seaboard,Soybeans,0.75,conventional,9277170.0,77707366.0,0.11938597944498595,0,0
2020,Southern Seaboard,Corn,0.8,certified,82010.0,538788.0,0.1522120017520806,1,0
2020,Southern Seaboard,Soybeans,0.55,conventional,6734.0,300873.0,0.02238153639575502,0,0
2020,Southern Seaboard,Soybeans,0.75,certified,603212.0,3019138.0,0.19979610074133744,1,0
2020,Southern Seaboard,Soybeans,0.8,conventional,1797418.0,21802267.0,0.08244179378227044,0,0
2020,Southern Seaboard,Soybeans,0.85,conventional,165314.0,2499409.0,0.06614123578814031,0,0
2020,Southern Seaboard,Wheat,0.7,conventional,656597.0,6644089.0,0.09882423308899083,0,0
2020,Southern Seaboard,Wheat,0.7,certified,39605.0,701856.0,0.056428954087448135,1,0
2020,Southern Seaboard,Corn,0.7,certified,480225.0,2415561.0,0.198804749704106,1,0
2020,Southern Seaboard,Soybeans,0.65,certified,161415.0,235566.0,0.6852219760067242,1,0
2020,Fruitful Rim,Corn,0.8,certified,47195.0,1690391.0,0.027919576003421695,1,0
2020,Fruitful Rim,Corn,0.75,certified,112316.0,699351.0,0.16060032801840562,1,0
2020,Fruitful Rim,Wheat,0.8,transitional,3719.0,5845.0,0.6362703165098375,0,1
2020,Basin and Range,Wheat,0.6,conventional,7920.0,533211.0,0.014853407000230677,0,0
2020,Basin and Range,Wheat,0.85,conventional,96795.0,18129049.0,0.005339221047943552,0,0
2020,Fruitful Rim,Wheat,0.7,certified,153689.0,321787.0,0.4776109662602902,1,0
2020,Fruitful Rim,Wheat,0.75,transitional,61945.0,188367.0,0.32885271836361996,0,1
2020,Heartland,Corn,0.5,conventional,690106.0,70380239.0,0.009805394380658469,0,0
2020,Heartland,Corn,0.55,conventional,94550.0,14273972.0,0.006623944617517815,0,0
2020,Heartland,Corn,0.6,conventional,778184.0,73330418.0,0.010612021876106038,0,0
2020,Heartland,Corn,0.65,conventional,2353038.0,216835754.0,0.010851706679332966,0,0
2020,Heartland,Corn,0.65,certified,183176.0,1579080.0,0.11600172252197483,1,0
2020,Heartland,Corn,0.7,conventional,13109448.0,885848755.0,0.014798742929880846,0,0
2020,Heartland,Corn,0.75,conventional,61756307.0,3386992417.0,0.018233376221934425,0,0
2020,Heartland,Corn,0.8,conventional,195077843.0,7109633837.0,0.027438521796266734,0,0
2020,Heartland,Corn,0.85,conventional,336076153.0,7268559380.0,0.046236968762302384,0,0
2020,Heartland,Corn,0.8,certified,5412669.0,49584105.0,0.10916137338770156,1,0
2020,Heartland,Corn,0.85,certified,7381244.0,56418320.0,0.13083062381155625,1,0
2020,Heartland,Wheat,0.75,conventional,4132948.0,35494905.0,0.1164377817041629,0,0
2020,Heartland,Wheat,0.8,conventional,2095304.0,24440611.0,0.08573042629744404,0,0
2020,Heartland,Wheat,0.8,certified,119436.0,1014316.0,0.11775028689284207,1,0
2020,Heartland,Wheat,0.75,transitional,10534.0,304672.0,0.03457488709169205,0,1
2020,Heartland,Wheat,0.85,conventional,356300.0,7302077.0,0.0487943361868137,0,0
2020,Heartland,Corn,0.7,certified,500501.0,8336670.0,0.0600360815529462,1,0
2020,Heartland,Corn,0.85,transitional,134808.0,3066096.0,0.04396731217809227,0,1
2020,Heartland,Corn,0.75,certified,2055811.0,20601813.0,0.09978786818422243,1,0
2020,Heartland,Wheat,0.5,conventional,142834.0,757122.0,0.18865387612564422,0,0
2020,Heartland,Wheat,0.5,transitional,0.0,98135.0,0.0,0,1
2020,Heartland,Wheat,0.65,conventional,154189.0,1756172.0,0.08779834777003619,0,0
2020,Heartland,Wheat,0.7,conventional,1085860.0,10066617.0,0.10786741961077888,0,0
2020,Heartland,Wheat,0.75,certified,184635.0,1267953.0,0.145616596198755,1,0
2020,Heartland,Corn,0.5,certified,12076.0,892639.0,0.01352842526486071,1,0
2020,Heartland,Corn,0.8,transitional,114947.0,2617146.0,0.04392074419997967,0,1
2020,Heartland,Wheat,0.65,transitional,0.0,48387.0,0.0,0,1
2020,Heartland,Wheat,0.6,conventional,32930.0,651745.0,0.05052589586418001,0,0
2020,Heartland,Wheat,0.7,certified,72869.0,439128.0,0.165940226995318,1,0
2020,Heartland,Wheat,0.65,certified,15370.0,142616.0,0.10777191899927077,1,0
2020,Heartland,Corn,0.75,transitional,35113.0,844104.0,0.04159795475439045,0,1
2020,Heartland,Wheat,0.8,transitional,238.0,196833.0,0.0012091468402148013,0,1
2020,Heartland,Wheat,0.85,certified,10966.0,761476.0,0.014400979151017235,1,0
2020,Heartland,Wheat,0.85,transitional,0.0,159881.0,0.0,0,1
2020,Heartland,Corn,0.5,transitional,4724.0,132725.0,0.03559239028065549,0,1
2020,Heartland,Wheat,0.7,transitional,0.0,13211.0,0.0,0,1
2020,Heartland,Wheat,0.55,conventional,0.0,85763.0,0.0,0,0
2020,Heartland,Wheat,0.55,certified,0.0,1301.0,0.0,1,0
2020,Heartland,Soybeans,0.65,conventional,972849.0,100013902.0,0.009727137733312316,0,0
2020,Heartland,Soybeans,0.7,conventional,5972582.0,378267527.0,0.015789306704088294,0,0
2020,Heartland,Soybeans,0.7,certified,303609.0,2816815.0,0.10778450128957706,1,0
2020,Heartland,Soybeans,0.75,conventional,24259946.0,1346863580.0,0.018012177595595837,0,0
2020,Heartland,Soybeans,0.8,conventional,39436785.0,2246390562.0,0.01755562263620301,0,0
2020,Heartland,Soybeans,0.85,conventional,49550985.0,1813681328.0,0.027320667768378767,0,0
2020,Heartland,Soybeans,0.5,conventional,147479.0,22831207.0,0.006459535844951167,0,0
2020,Heartland,Soybeans,0.75,certified,496701.0,7361569.0,0.06747216524086101,1,0
2020,Heartland,Soybeans,0.8,certified,960923.0,10067572.0,0.09544734321244487,1,0
2020,Heartland,Soybeans,0.55,conventional,78447.0,4956033.0,0.01582858709778567,0,0
2020,Heartland,Soybeans,0.8,transitional,17114.0,598019.0,0.02861781983515574,0,1
2020,Heartland,Soybeans,0.85,certified,1270373.0,8457665.0,0.15020375008941594,1,0
2020,Heartland,Soybeans,0.6,conventional,168869.0,25105903.0,0.006726266726992453,0,0
2020,Heartland,Soybeans,0.85,transitional,135687.0,1221527.0,0.11107982058521834,0,1
2020,Heartland,Corn,0.6,certified,15878.0,485753.0,0.0326873946223698,1,0
2020,Heartland,Soybeans,0.6,certified,0.0,378311.0,0.0,1,0
2020,Heartland,Soybeans,0.65,certified,58568.0,809293.0,0.07236933965819549,1,0
2020,Heartland,Soybeans,0.75,transitional,5529.0,667625.0,0.008281595206890096,0,1
2020,Heartland,Corn,0.7,transitional,6950.0,192028.0,0.03619263857354136,0,1
2020,Heartland,Corn,0.55,certified,70820.0,265402.0,0.2668404910287036,1,0
2020,Heartland,Soybeans,0.7,transitional,15382.0,136104.0,0.1130165167812849,0,1
2020,Heartland,Soybeans,0.5,certified,0.0,56319.0,0.0,1,0
2020,Heartland,Soybeans,0.55,certified,7220.0,75389.0,0.0957699399116582,1,0
2020,Heartland,Corn,0.65,transitional,0.0,93812.0,0.0,0,1
2020,Prairie Gateway,Soybeans,0.6,conventional,85346.0,4070480.0,0.020967060395825552,0,0
2020,Prairie Gateway,Soybeans,0.75,transitional,0.0,55748.0,0.0,0,1
2020,Prairie Gateway,Soybeans,0.8,conventional,4159459.0,157320474.0,0.026439400379635266,0,0
2020,Prairie Gateway,Soybeans,0.85,conventional,845428.0,27399330.0,0.03085579099926896,0,0
2020,Prairie Gateway,Soybeans,0.5,conventional,20378.0,2605693.0,0.007820568271089495,0,0
2020,Prairie Gateway,Soybeans,0.7,transitional,5627.0,45799.0,0.12286294460577742,0,1
2020,Prairie Gateway,Soybeans,0.65,certified,12568.0,27011.0,0.4652919181074377,1,0
2020,Prairie Gateway,Soybeans,0.8,certified,752037.0,1165761.0,0.6451039278205395,1,0
2020,Prairie Gateway,Soybeans,0.6,certified,0.0,3661.0,0.0,1,0
2020,Prairie Gateway,Wheat,0.65,certified,211642.0,401988.0,0.5264883528861558,1,0
2020,Prairie Gateway,Wheat,0.7,transitional,34770.0,132609.0,0.2621993982308893,0,1
2020,Prairie Gateway,Wheat,0.75,transitional,1292.0,23622.0,0.05469477605621878,0,1
2020,Prairie Gateway,Wheat,0.85,certified,0.0,36113.0,0.0,1,0
2020,Prairie Gateway,Corn,0.7,transitional,30099.0,114085.0,0.26382960073629314,0,1
2020,Prairie Gateway,Corn,0.75,transitional,1124143.0,3852484.0,0.29179692894246934,0,1
2020,Prairie Gateway,Soybeans,0.55,conventional,1100.0,595948.0,0.0018457986267258217,0,0
2020,Prairie Gateway,Soybeans,0.8,transitional,0.0,82720.0,0.0,0,1
2020,Prairie Gateway,Wheat,0.8,certified,6179.0,423500.0,0.014590318772136955,1,0
2020,Prairie Gateway,Soybeans,0.75,certified,494344.0,2139403.0,0.2310663301865053,1,0
2020,Prairie Gateway,Corn,0.5,certified,6985.0,239064.0,0.029218117324231168,1,0
2020,Prairie Gateway,Wheat,0.65,transitional,0.0,2434.0,0.0,0,1
2020,Eastern Uplands,Corn,0.5,conventional,-7938.0,723937.0,-0.010965042538231919,0,0
2020,Eastern Uplands,Corn,0.65,conventional,32140.0,966514.0,0.03325352762608715,0,0
2020,Eastern Uplands,Corn,0.7,conventional,1064455.0,9372552.0,0.11357152246261211,0,0
2020,Eastern Uplands,Corn,0.75,conventional,4171036.0,26641318.0,0.15656267456437403,0,0
2020,Eastern Uplands,Corn,0.75,certified,658994.0,918145.0,0.7177450184883651,1,0
2020,Eastern Uplands,Corn,0.8,conventional,4811571.0,28467683.0,0.1690187079854725,0,0
2020,Eastern Uplands,Corn,0.85,conventional,335039.0,3682509.0,0.09098117614919611,0,0
2020,Eastern Uplands,Corn,0.7,certified,12832.0,89020.0,0.1441473826106493,1,0
2020,Eastern Uplands,Corn,0.8,certified,22405.0,79513.0,0.2817778224944349,1,0
2020,Eastern Uplands,Corn,0.8,transitional,5778.0,24949.0,0.2315924485951341,0,1
2020,Mississippi Portal,Corn,0.8,certified,166849.0,577238.0,0.2890471521278918,1,0
2020,Mississippi Portal,Corn,0.6,certified,53091.0,109638.0,0.48423904120834016,1,0
2020,Mississippi Portal,Corn,0.75,certified,221747.0,874215.0,0.2536527055701401,1,0
2020,Northern Crescent,Wheat,0.6,conventional,77122.0,2091124.0,0.03688064409379836,0,0
2020,Northern Crescent,Wheat,0.7,certified,32090.0,253706.0,0.12648498655924575,1,0
2020,Northern Crescent,Wheat,0.75,conventional,1596031.0,24715037.0,0.06457732594128829,0,0
2020,Southern Seaboard,Corn,0.85,certified,597962.0,1215441.0,0.49197122690447337,1,0
2020,Southern Seaboard,Corn,0.85,transitional,8725.0,37713.0,0.2313525839896057,0,1
2020,Southern Seaboard,Corn,0.75,transitional,1521.0,25103.0,0.06059036768513724,0,1
2020,Southern Seaboard,Wheat,0.65,conventional,258218.0,2117744.0,0.12193069606146918,0,0
2020,Southern Seaboard,Wheat,0.75,conventional,1165004.0,8418456.0,0.1383868965995665,0,0
2020,Southern Seaboard,Wheat,0.75,certified,123698.0,949476.0,0.13028028091284036,1,0
2020,Southern Seaboard,Wheat,0.8,conventional,42060.0,575054.0,0.07314095719706323,0,0
2020,Southern Seaboard,Corn,0.6,certified,34156.0,146493.0,0.233157898329613,1,0
2020,Southern Seaboard,Soybeans,0.75,transitional,3549.0,110596.0,0.03208976816521393,0,1
2020,Southern Seaboard,Soybeans,0.8,certified,42782.0,261266.0,0.16374882303858904,1,0
2020,Southern Seaboard,Soybeans,0.85,certified,0.0,22020.0,0.0,1,0
2020,Northern Crescent,Corn,0.75,conventional,19250747.0,1042600723.0,0.01846416041666221,0,0
2020,Northern Crescent,Corn,0.75,certified,2061553.0,22644660.0,0.09103925605418672,1,0
2020,Northern Crescent,Wheat,0.55,conventional,0.0,125152.0,0.0,0,0
2020,Northern Crescent,Wheat,0.55,certified,0.0,270626.0,0.0,1,0
2020,Northern Crescent,Wheat,0.8,conventional,989529.0,12767747.0,0.07750224060674135,0,0
2020,Northern Crescent,Wheat,0.85,conventional,271481.0,2333041.0,0.11636357869407353,0,0
2020,Northern Crescent,Corn,0.5,conventional,468932.0,90810093.0,0.005163875341477737,0,0
2020,Northern Crescent,Corn,0.5,certified,78175.0,2702852.0,0.028923152285067772,1,0
2020,Northern Crescent,Corn,0.6,conventional,355436.0,33360567.0,0.010654375268861588,0,0
2020,Northern Crescent,Corn,0.65,conventional,965087.0,56052133.0,0.017217667702315628,0,0
2020,Northern Crescent,Corn,0.7,conventional,5771642.0,335943980.0,0.017180370370083728,0,0
2020,Northern Crescent,Corn,0.7,certified,780519.0,6918162.0,0.11282172923964487,1,0
2020,Northern Crescent,Corn,0.8,conventional,27466644.0,1176153629.0,0.023352939040245057,0,0
2020,Northern Crescent,Corn,0.85,conventional,13965677.0,339512873.0,0.041134455010782466,0,0
2020,Northern Crescent,Wheat,0.65,conventional,130731.0,2585519.0,0.0505627690223897,0,0
2020,Northern Crescent,Wheat,0.65,certified,10032.0,261438.0,0.0383723865696647,1,0
