crop_name,year,subtype,match_keys,org_loss_per_acre,conv_loss_per_acre,ratio_org_over_conv,org_indemnity,org_acres,conv_indemnity,conv_acres
Walnuts,2013,certified organic,16,2.36,14.12,0.167,3935.0,1664.0,908992.0,64397.0
Walnuts,2014,certified organic,18,65.2,6.52,10.0,125062.0,1918.0,441321.0,67669.0
Walnuts,2015,certified organic,18,74.1,8.75,8.469,125001.0,1687.0,672777.0,76848.0
Walnuts,2016,certified organic,18,39.67,16.48,2.407,62004.0,1563.0,1208487.0,73344.0
Walnuts,2017,certified organic,17,16.24,38.29,0.424,32974.0,2030.0,2998201.0,78311.0
Walnuts,2018,certified organic,16,11.62,25.77,0.451,20993.0,1807.0,2065427.0,80163.0
Walnuts,2019,certified organic,19,20.55,29.9,0.687,45446.0,2211.0,2872605.0,96073.0
Walnuts,2020,certified organic,19,12.48,8.93,1.398,33054.0,2649.0,916443.0,102616.0
Walnuts,2021,certified organic,17,64.48,62.15,1.037,161715.0,2508.0,6539128.0,105218.0
Walnuts,2022,certified organic,18,140.24,107.8,1.301,440067.0,3138.0,12743894.0,118218.0
Walnuts,2023,certified organic,18,16.88,38.53,0.438,58883.0,3488.0,5008073.0,129980.0
Walnuts,2024,certified organic,17,0.0,0.0,,0.0,2502.0,0.0,115124.0
Walnuts,2025,certified organic,19,0.0,0.0,,0.0,3718.0,0.0,172636.0
Wheat,2011,certified organic,212,47.75,35.62,1.341,3512138.0,73547.0,184095944.0,5167756.0
Wheat,2012,certified organic,204,41.87,19.16,2.185,2827453.0,67527.0,90200523.0,4708696.0
Wheat,2013,certified organic,204,85.33,50.05,1.705,5727830.0,67123.0,235175710.0,4698592.0
Wheat,2014,certified organic,201,46.75,37.24,1.255,3167532.0,67750.0,166466675.0,4470629.0
Wheat,2015,certified organic,231,26.87,19.3,1.392,1994192.0,74224.0,106135538.0,5498772.0
Wheat,2016,certified organic,284,29.53,12.04,2.453,2644165.0,89530.0,73506522.0,6107257.0
Wheat,2017,certified organic,283,41.2,12.86,3.204,3839001.0,93180.0,71947015.0,5595257.0
Wheat,2018,certified organic,311,67.77,16.98,3.991,8083086.0,119272.0,114810307.0,6761195.0
Wheat,2019,certified organic,331,55.05,24.52,2.245,8920493.0,162045.0,170609384.0,6957484.0
Wheat,2020,certified organic,330,70.25,17.73,3.962,11678454.0,166241.0,126675134.0,7143759.0
Wheat,2021,certified organic,337,125.43,39.2,3.2,20275387.0,161650.0,289415882.0,7382859.0
Wheat,2022,certified organic,366,143.46,52.29,2.744,24300326.0,169388.0,440276966.0,8419647.0
Wheat,2023,certified organic,417,166.14,66.73,2.49,31718564.0,190909.0,615741829.0,9227353.0
Wheat,2024,certified organic,284,0.28,0.31,0.903,32682.0,116368.0,1344636.0,4287404.0
Wheat,2025,certified organic,284,7.69,2.22,3.464,1007114.0,130951.0,9508414.0,4277408.0
All Other Commodities,2011,transitional organic,1,383.57,69.59,5.512,11507.0,30.0,2366.0,34.0
All Other Commodities,2012,transitional organic,4,189.51,33.38,5.677,54201.0,286.0,730561.0,21889.0
All Other Commodities,2013,transitional organic,5,8.89,91.85,0.097,2880.0,324.0,2097742.0,22840.0
All Other Commodities,2014,transitional organic,4,0.0,42.57,0.0,0.0,678.0,557904.0,13106.0
All Other Commodities,2015,transitional organic,7,1.96,104.37,0.019,3334.0,1701.0,3578873.0,34289.0
All Other Commodities,2016,transitional organic,5,5.6,79.5,0.07,8691.0,1551.0,2040146.0,25662.0
All Other Commodities,2017,transitional organic,5,0.42,42.86,0.01,308.0,732.0,1008569.0,23534.0
All Other Commodities,2018,transitional organic,6,331.85,174.69,1.9,270455.0,815.0,5792406.0,33158.0
All Other Commodities,2019,transitional organic,8,223.1,114.54,1.948,153938.0,690.0,4184512.0,36532.0
All Other Commodities,2020,transitional organic,13,9.7,144.4,0.067,21269.0,2193.0,10346314.0,71649.0
All Other Commodities,2021,transitional organic,8,117.31,248.13,0.473,108750.0,927.0,9412605.0,37934.0
All Other Commodities,2022,transitional organic,8,5.68,298.63,0.019,6650.0,1170.0,13068598.0,43762.0
All Other Commodities,2023,transitional organic,8,0.0,117.52,0.0,0.0,850.0,4382433.0,37290.0
All Other Commodities,2024,transitional organic,6,0.0,0.0,,0.0,439.0,0.0,13602.0
All Other Commodities,2025,transitional organic,5,0.0,0.19,0.0,0.0,559.0,4508.0,23546.0
Almonds,2011,transitional organic,3,135.46,5.22,25.95,21809.0,161.0,584278.0,111910.0
Almonds,2012,transitional organic,1,726.85,26.54,27.387,34889.0,48.0,1475790.0,55602.0
Almonds,2014,transitional organic,2,0.0,19.89,0.0,0.0,820.0,3225019.0,162122.0
Almonds,2015,transitional organic,2,0.0,48.84,0.0,0.0,820.0,7986554.0,163525.0
Almonds,2017,transitional organic,4,354.6,42.75,8.295,315236.0,889.0,7127347.0,166728.0
Almonds,2018,transitional organic,5,128.27,88.84,1.444,130190.0,1015.0,20035674.0,225517.0
Almonds,2019,transitional organic,5,0.0,32.88,0.0,0.0,2205.0,9681732.0,294418.0
Almonds,2020,transitional organic,10,8.9,14.53,0.613,29786.0,3346.0,6110492.0,420545.0
Almonds,2021,transitional organic,9,11.03,48.09,0.229,31230.0,2832.0,17515358.0,364186.0
Almonds,2022,transitional organic,9,476.73,463.1,1.029,1228533.0,2577.0,185590417.0,400754.0
Almonds,2023,transitional organic,7,498.16,251.98,1.977,2186418.0,4389.0,108975726.0,432482.0
Almonds,2024,transitional organic,6,0.0,0.0,,0.0,342.0,0.0,332718.0
Almonds,2025,transitional organic,8,0.0,0.0,,0.0,2517.0,0.0,585367.0
Apples,2011,transitional organic,5,118.78,59.92,1.982,59865.0,504.0,3944480.0,65834.0
Apples,2012,transitional organic,7,669.65,141.23,4.742,88394.0,132.0,6465417.0,45778.0
Apples,2013,transitional organic,3,0.0,294.65,0.0,0.0,29.0,4795994.0,16277.0
Apples,2014,transitional organic,7,191.37,63.32,3.022,58559.0,306.0,2280775.0,36019.0
Apples,2015,transitional organic,9,0.0,210.02,0.0,0.0,405.0,15097068.0,71885.0
Apples,2016,transitional organic,10,61.19,66.45,0.921,61562.0,1006.0,6011251.0,90457.0
Apples,2017,transitional organic,13,0.0,95.36,0.0,0.0,2276.0,8744394.0,91700.0
Apples,2018,transitional organic,14,179.87,151.29,1.189,362444.0,2015.0,12135658.0,80213.0
Apples,2019,transitional organic,15,277.44,249.79,1.111,506889.0,1827.0,22308790.0,89309.0
Apples,2020,transitional organic,19,185.79,191.7,0.969,281102.0,1513.0,22364833.0,116663.0
Apples,2021,transitional organic,15,346.58,305.79,1.133,357328.0,1031.0,30529175.0,99837.0
Apples,2022,transitional organic,16,978.36,723.6,1.352,1231760.0,1259.0,67551995.0,93355.0
Apples,2023,transitional organic,15,168.97,193.26,0.874,179111.0,1060.0,21278987.0,110106.0
Apples,2024,transitional organic,16,0.0,0.0,,0.0,1015.0,0.0,100727.0
Apples,2025,transitional organic,15,0.0,0.0,,0.0,816.0,0.0,109684.0
Avocados,2012,transitional organic,4,0.0,44.54,0.0,0.0,134.0,570357.0,12806.0
Avocados,2013,transitional organic,3,0.0,23.59,0.0,0.0,138.0,456836.0,19362.0
Avocados,2014,transitional organic,2,50.36,112.57,0.447,6043.0,120.0,1157659.0,10284.0
Avocados,2015,transitional organic,2,220.65,90.12,2.448,16328.0,74.0,850115.0,9433.0
Avocados,2016,transitional organic,3,3.07,96.6,0.032,742.0,242.0,896895.0,9285.0
Avocados,2017,transitional organic,4,498.18,197.13,2.527,43342.0,87.0,3051738.0,15481.0
Avocados,2018,transitional organic,4,303.5,54.9,5.528,44918.0,148.0,905242.0,16489.0
Avocados,2019,transitional organic,5,93.79,940.14,0.1,24199.0,258.0,18926056.0,20131.0
Avocados,2020,transitional organic,4,0.0,124.2,0.0,0.0,107.0,2323777.0,18710.0
Avocados,2021,transitional organic,3,230.57,469.11,0.492,3228.0,14.0,4731939.0,10087.0
Avocados,2022,transitional organic,3,360.42,450.1,0.801,9371.0,26.0,4711224.0,10467.0
Avocados,2023,transitional organic,3,901.35,1032.05,0.873,33350.0,37.0,10741548.0,10408.0
Avocados,2024,transitional organic,3,0.0,1.28,0.0,0.0,36.0,19472.0,15218.0
Avocados,2025,transitional organic,3,0.0,8.98,0.0,0.0,49.0,137209.0,15276.0
Barley,2011,transitional organic,1,0.0,0.0,,0.0,89.0,0.0,2407.0
Barley,2012,transitional organic,8,56.11,24.01,2.337,40116.0,715.0,4318941.0,179915.0
Barley,2013,transitional organic,4,30.39,87.4,0.348,17598.0,579.0,1261980.0,14439.0
Barley,2014,transitional organic,5,177.44,20.21,8.78,120835.0,681.0,1435546.0,71040.0
Barley,2015,transitional organic,3,0.0,3.75,0.0,0.0,731.0,83836.0,22383.0
Barley,2016,transitional organic,6,4.86,37.21,0.131,4516.0,930.0,1046265.0,28117.0
Barley,2017,transitional organic,8,13.14,21.55,0.61,13340.0,1015.0,120917.0,5612.0
Barley,2018,transitional organic,7,33.96,16.24,2.091,23061.0,679.0,1759060.0,108305.0
Barley,2019,transitional organic,2,50.64,5.97,8.482,15749.0,311.0,18644.0,3125.0
Barley,2020,transitional organic,5,32.22,4.36,7.39,10440.0,324.0,33959.0,7797.0
Barley,2021,transitional organic,4,79.81,19.71,4.049,16520.0,207.0,398804.0,20235.0
Barley,2022,transitional organic,1,0.0,21.47,0.0,0.0,180.0,15950.0,743.0
Barley,2023,transitional organic,3,125.27,12.62,9.926,9646.0,77.0,5740.0,455.0
Blueberries,2011,transitional organic,3,0.0,0.0,,0.0,138.0,0.0,597.0
Blueberries,2012,transitional organic,2,0.0,1838.96,0.0,0.0,116.0,172862.0,94.0
Blueberries,2013,transitional organic,3,0.0,209.39,0.0,0.0,138.0,104278.0,498.0
Blueberries,2014,transitional organic,3,1403.27,0.0,,133311.0,95.0,0.0,476.0
Blueberries,2015,transitional organic,2,0.0,0.0,,0.0,132.0,0.0,307.0
Blueberries,2016,transitional organic,3,0.0,0.0,,0.0,151.0,0.0,1259.0
Blueberries,2017,transitional organic,3,465.04,19.03,24.437,50224.0,108.0,37709.0,1982.0
Blueberries,2018,transitional organic,9,124.49,278.63,0.447,41207.0,331.0,2534135.0,9095.0
Blueberries,2019,transitional organic,10,104.52,464.0,0.225,82992.0,794.0,4656193.0,10035.0
Blueberries,2020,transitional organic,10,8.34,115.6,0.072,7228.0,867.0,1091689.0,9444.0
Blueberries,2021,transitional organic,6,394.44,51.5,7.659,262697.0,666.0,330241.0,6413.0
Blueberries,2022,transitional organic,7,96.0,2329.78,0.041,36767.0,383.0,12140488.0,5211.0
Blueberries,2023,transitional organic,6,380.96,585.78,0.65,163051.0,428.0,2211305.0,3775.0
Blueberries,2024,transitional organic,6,0.0,0.0,,0.0,1047.0,0.0,2180.0
Blueberries,2025,transitional organic,3,0.0,0.0,,0.0,581.0,0.0,1048.0
Buckwheat,2011,transitional organic,1,0.0,1.64,0.0,0.0,457.0,1720.0,1048.0
Buckwheat,2012,transitional organic,1,5.5,53.6,0.103,2497.0,454.0,49582.0,925.0
Buckwheat,2014,transitional organic,1,0.0,20.46,0.0,0.0,160.0,5627.0,275.0
Cherries,2011,transitional organic,2,2272.97,1042.66,2.18,175019.0,77.0,16841104.0,16152.0
Cherries,2012,transitional organic,3,87.17,475.54,0.183,8107.0,93.0,10051002.0,21136.0
Cherries,2013,transitional organic,4,0.0,557.31,0.0,0.0,100.0,16635610.0,29850.0
Cherries,2014,transitional organic,6,1790.95,669.82,2.674,238197.0,133.0,18228554.0,27214.0
Cherries,2015,transitional organic,4,455.15,507.92,0.896,58259.0,128.0,10764315.0,21193.0
Cherries,2016,transitional organic,1,3495.51,1497.66,2.334,178271.0,51.0,20260379.0,13528.0
Cherries,2017,transitional organic,2,0.0,250.79,0.0,0.0,46.0,5404022.0,21548.0
Cherries,2018,transitional organic,6,665.69,372.73,1.786,182399.0,274.0,9260937.0,24846.0
Cherries,2019,transitional organic,5,1925.5,475.34,4.051,413982.0,215.0,9457317.0,19896.0
Cherries,2020,transitional organic,8,1146.66,621.24,1.846,595119.0,519.0,13194467.0,21239.0
Cherries,2021,transitional organic,5,459.34,1104.73,0.416,54202.0,118.0,15845088.0,14343.0
Cherries,2022,transitional organic,6,1297.68,1263.36,1.027,155721.0,120.0,41210852.0,32620.0
Cherries,2023,transitional organic,5,1810.57,3584.44,0.505,114066.0,63.0,79768182.0,22254.0
Cherries,2024,transitional organic,4,0.0,0.0,,0.0,87.0,0.0,20059.0
Cherries,2025,transitional organic,2,0.0,0.0,,0.0,40.0,0.0,9736.0
Corn,2011,transitional organic,84,97.58,25.75,3.79,600623.0,6155.0,122468764.0,4755914.0
Corn,2012,transitional organic,70,143.74,115.63,1.243,612625.0,4262.0,516423239.0,4466206.0
Corn,2013,transitional organic,77,167.83,92.53,1.814,1128846.0,6726.0,590909079.0,6386283.0
Corn,2014,transitional organic,71,60.5,71.72,0.844,410642.0,6787.0,414935167.0,5785870.0
Corn,2015,transitional organic,102,34.73,22.58,1.538,385013.0,11086.0,209239505.0,9267639.0
Corn,2016,transitional organic,159,51.46,6.92,7.436,1266966.0,24620.0,87719489.0,12683813.0
Corn,2017,transitional organic,168,23.49,9.63,2.439,558296.0,23768.0,121284589.0,12592481.0
Corn,2018,transitional organic,169,23.8,15.6,1.526,576563.0,24223.0,181240862.0,11617621.0
Corn,2019,transitional organic,189,56.11,37.09,1.513,1485171.0,26469.0,546564492.0,14737468.0
Corn,2020,transitional organic,166,57.71,21.5,2.684,1735587.0,30073.0,319970031.0,14884521.0
Corn,2021,transitional organic,154,24.28,13.77,1.763,495482.0,20405.0,191794496.0,13928661.0
Corn,2022,transitional organic,127,35.51,26.16,1.357,515617.0,14522.0,322409022.0,12325879.0
Corn,2023,transitional organic,128,56.36,44.24,1.274,965709.0,17136.0,523379385.0,11829479.0
Cotton,2011,transitional organic,4,8.59,297.09,0.029,2207.0,257.0,212029144.0,713683.0
Cotton,2012,transitional organic,4,86.95,123.26,0.705,32605.0,375.0,68075955.0,552312.0
Cotton,2013,transitional organic,8,102.14,152.1,0.672,240750.0,2357.0,207936665.0,1367132.0
Cotton,2014,transitional organic,12,157.5,111.31,1.415,443532.0,2816.0,235586607.0,2116496.0
Cotton,2015,transitional organic,7,90.66,27.51,3.296,98724.0,1089.0,32245385.0,1172006.0
Cotton,2016,transitional organic,7,84.27,39.97,2.108,567322.0,6732.0,38067742.0,952493.0
Cotton,2017,transitional organic,6,261.41,86.61,3.018,575628.0,2202.0,83513540.0,964281.0
Cotton,2018,transitional organic,6,137.81,139.56,0.987,372359.0,2702.0,216959218.0,1554643.0
Cotton,2019,transitional organic,10,130.19,126.94,1.026,393290.0,3021.0,258790621.0,2038609.0
Cotton,2020,transitional organic,8,191.93,179.21,1.071,501524.0,2613.0,314481549.0,1754821.0
Cotton,2021,transitional organic,9,176.69,65.1,2.714,2026406.0,11469.0,129034281.0,1982056.0
Cotton,2022,transitional organic,8,270.06,380.61,0.71,2330075.0,8628.0,663262987.0,1742619.0
Cotton,2023,transitional organic,6,182.35,264.54,0.689,806911.0,4425.0,336481651.0,1271968.0
Cotton Ex Long Staple,2011,transitional organic,1,0.0,11.97,0.0,0.0,16.0,742363.0,62026.0
Cotton Ex Long Staple,2016,transitional organic,1,0.0,27.96,0.0,0.0,200.0,79480.0,2843.0
Cotton Ex Long Staple,2017,transitional organic,1,0.0,115.06,0.0,0.0,188.0,275789.0,2397.0
Cotton Ex Long Staple,2018,transitional organic,1,0.0,45.38,0.0,0.0,207.0,102698.0,2263.0
Cotton Ex Long Staple,2019,transitional organic,1,2.16,2.71,0.797,448.0,207.0,2613.0,964.0
Cotton Ex Long Staple,2020,transitional organic,1,0.0,14.3,0.0,0.0,31.0,5620.0,393.0
Cotton Ex Long Staple,2021,transitional organic,2,269.35,255.37,1.055,225176.0,836.0,1849641.0,7243.0
Cotton Ex Long Staple,2022,transitional organic,1,222.42,468.39,0.475,28914.0,130.0,3368167.0,7191.0
Cultivated Wild Rice,2015,transitional organic,1,0.0,59.19,0.0,0.0,80.0,93872.0,1586.0
Cultivated Wild Rice,2016,transitional organic,1,0.0,8.11,0.0,0.0,76.0,12990.0,1601.0
Cultivated Wild Rice,2017,transitional organic,1,0.0,0.0,,0.0,76.0,0.0,1590.0
Dry Beans,2011,transitional organic,2,0.0,1.3,0.0,0.0,272.0,28902.0,22275.0
Dry Beans,2012,transitional organic,2,22.1,12.9,1.713,9811.0,444.0,388193.0,30101.0
Dry Beans,2013,transitional organic,3,19.35,3.88,4.987,6309.0,326.0,153047.0,39405.0
Dry Beans,2014,transitional organic,5,20.76,22.55,0.921,21943.0,1057.0,1084995.0,48118.0
Dry Beans,2015,transitional organic,10,5.45,23.39,0.233,11632.0,2133.0,1375605.0,58813.0
Dry Beans,2016,transitional organic,11,16.87,12.35,1.366,73874.0,4380.0,898385.0,72728.0
Dry Beans,2017,transitional organic,16,25.45,19.92,1.278,88888.0,3493.0,2076132.0,104249.0
Dry Beans,2018,transitional organic,13,7.4,15.33,0.483,18841.0,2545.0,1750882.0,114240.0
Dry Beans,2019,transitional organic,12,54.25,34.77,1.56,262182.0,4833.0,4029598.0,115892.0
Dry Beans,2020,transitional organic,15,27.77,30.98,0.896,131588.0,4739.0,6796874.0,219415.0
Dry Beans,2021,transitional organic,14,174.75,54.57,3.202,696564.0,3986.0,8553689.0,156752.0
Dry Beans,2022,transitional organic,12,102.87,18.63,5.522,442243.0,4299.0,2227019.0,119525.0
Dry Beans,2023,transitional organic,10,58.34,15.49,3.766,125552.0,2152.0,1656278.0,106916.0
Dry Peas,2015,transitional organic,7,41.96,39.79,1.055,37139.0,885.0,4247309.0,106749.0
Dry Peas,2016,transitional organic,10,1.31,14.35,0.091,3311.0,2532.0,2059347.0,143544.0
Dry Peas,2017,transitional organic,7,48.13,57.93,0.831,113352.0,2355.0,7787364.0,134428.0
Dry Peas,2018,transitional organic,11,13.11,24.65,0.532,24953.0,1904.0,5876066.0,238339.0
Dry Peas,2019,transitional organic,8,3.29,17.58,0.187,9741.0,2959.0,2388354.0,135831.0
Dry Peas,2020,transitional organic,9,4.57,4.83,0.946,14499.0,3173.0,732874.0,151710.0
Dry Peas,2021,transitional organic,6,57.55,111.63,0.516,55192.0,959.0,14861911.0,133134.0
Dry Peas,2022,transitional organic,6,54.77,50.75,1.079,142774.0,2607.0,11510189.0,226786.0
Dry Peas,2023,transitional organic,3,0.48,43.34,0.011,899.0,1873.0,8580749.0,197973.0
Figs,2017,transitional organic,1,0.0,27.77,0.0,0.0,120.0,78429.0,2824.0
Figs,2018,transitional organic,1,0.0,19.16,0.0,0.0,288.0,43798.0,2286.0
Figs,2019,transitional organic,1,0.0,29.47,0.0,0.0,198.0,87750.0,2978.0
Figs,2021,transitional organic,1,0.0,254.24,0.0,0.0,52.0,761948.0,2997.0
Figs,2025,transitional organic,1,0.0,0.0,,0.0,160.0,0.0,2286.0
Flue Cured Tobacco,2015,transitional organic,3,0.0,607.85,0.0,0.0,42.0,658301.0,1083.0
Flue Cured Tobacco,2016,transitional organic,1,0.0,492.27,0.0,0.0,45.0,401689.0,816.0
Forage Production,2011,transitional organic,7,0.0,4.57,0.0,0.0,1106.0,135958.0,29748.0
Forage Production,2012,transitional organic,5,4.5,8.7,0.517,1563.0,347.0,113944.0,13103.0
Forage Production,2013,transitional organic,4,0.0,5.33,0.0,0.0,501.0,80369.0,15091.0
Forage Production,2014,transitional organic,6,0.0,0.31,0.0,0.0,940.0,8568.0,27313.0
Forage Production,2015,transitional organic,5,0.0,31.02,0.0,0.0,1058.0,822250.0,26504.0
Forage Production,2016,transitional organic,7,0.41,3.32,0.123,272.0,659.0,75278.0,22669.0
Forage Production,2017,transitional organic,4,0.0,1.01,0.0,0.0,331.0,4832.0,4782.0
Forage Production,2018,transitional organic,5,14.79,0.68,21.75,2410.0,163.0,9905.0,14624.0
Forage Production,2019,transitional organic,5,14.69,7.0,2.099,65864.0,4484.0,139465.0,19917.0
Forage Production,2020,transitional organic,6,38.96,3.94,9.888,24547.0,630.0,33066.0,8398.0
Forage Production,2021,transitional organic,5,29.66,10.13,2.928,20646.0,696.0,149762.0,14785.0
Forage Production,2022,transitional organic,6,1.31,22.07,0.059,936.0,713.0,208042.0,9428.0
Forage Production,2023,transitional organic,4,0.0,20.58,0.0,0.0,1648.0,135070.0,6562.0
Forage Production,2024,transitional organic,3,0.0,0.0,,0.0,363.0,0.0,3489.0
Forage Production,2025,transitional organic,1,0.0,0.0,,0.0,164.0,0.0,456.0
Forage Seeding,2012,transitional organic,1,0.0,0.0,,0.0,80.0,0.0,1486.0
Forage Seeding,2013,transitional organic,1,0.0,0.0,,0.0,45.0,0.0,488.0
Forage Seeding,2014,transitional organic,1,0.0,0.0,,0.0,75.0,0.0,745.0
Forage Seeding,2016,transitional organic,1,0.0,0.0,,0.0,68.0,0.0,658.0
Forage Seeding,2018,transitional organic,1,0.0,0.0,,0.0,45.0,0.0,627.0
Forage Seeding,2020,transitional organic,1,0.0,6.02,0.0,0.0,151.0,11520.0,1913.0
Fresh Apricots,2011,transitional organic,1,2355.76,0.0,,49471.0,21.0,0.0,13.0
Fresh Apricots,2014,transitional organic,1,0.0,0.0,,0.0,25.0,0.0,439.0
Fresh Apricots,2015,transitional organic,1,0.0,105.0,0.0,0.0,37.0,48299.0,460.0
Fresh Apricots,2016,transitional organic,1,0.0,364.62,0.0,0.0,5.0,152045.0,417.0
Fresh Apricots,2017,transitional organic,2,1346.74,1837.33,0.733,25588.0,19.0,1118933.0,609.0
Fresh Apricots,2018,transitional organic,2,1183.47,1243.35,0.952,50889.0,43.0,427712.0,344.0
Fresh Apricots,2019,transitional organic,1,0.0,0.0,,0.0,19.0,0.0,85.0
Fresh Apricots,2022,transitional organic,1,2125.33,956.51,2.222,12752.0,6.0,323300.0,338.0
Fresh Apricots,2023,transitional organic,1,3243.17,2518.79,1.288,19459.0,6.0,778306.0,309.0
Fresh Freestone Peaches,2011,transitional organic,3,0.0,58.4,0.0,0.0,32.0,215316.0,3687.0
Fresh Freestone Peaches,2012,transitional organic,1,0.0,19.17,0.0,0.0,6.0,14604.0,762.0
Fresh Freestone Peaches,2018,transitional organic,1,0.0,92.39,0.0,0.0,57.0,425744.0,4608.0
Fresh Freestone Peaches,2019,transitional organic,1,0.0,89.17,0.0,0.0,68.0,428474.0,4805.0
Fresh Freestone Peaches,2020,transitional organic,3,0.0,52.24,0.0,0.0,171.0,707655.0,13547.0
Fresh Freestone Peaches,2021,transitional organic,3,96.94,40.3,2.405,17062.0,176.0,577089.0,14319.0
Fresh Freestone Peaches,2022,transitional organic,3,0.0,64.51,0.0,0.0,47.0,887097.0,13752.0
Fresh Freestone Peaches,2023,transitional organic,2,0.0,82.41,0.0,0.0,41.0,601916.0,7304.0
Fresh Freestone Peaches,2025,transitional organic,1,0.0,0.0,,0.0,13.0,0.0,1530.0
Fresh Nectarines,2011,transitional organic,1,0.0,57.18,0.0,0.0,32.0,140206.0,2452.0
Fresh Nectarines,2012,transitional organic,1,0.0,208.62,0.0,0.0,21.0,750409.0,3597.0
Fresh Nectarines,2013,transitional organic,1,0.0,0.0,,0.0,12.0,0.0,2679.0
Fresh Nectarines,2014,transitional organic,1,0.0,0.0,,0.0,12.0,0.0,2206.0
Fresh Nectarines,2017,transitional organic,1,0.0,200.78,0.0,0.0,25.0,843479.0,4201.0
Fresh Nectarines,2018,transitional organic,1,1740.48,192.09,9.061,43512.0,25.0,805435.0,4193.0
Fresh Nectarines,2019,transitional organic,2,316.38,322.61,0.981,15186.0,48.0,2293132.0,7108.0
Fresh Nectarines,2020,transitional organic,3,0.0,158.8,0.0,0.0,91.0,1710127.0,10769.0
Fresh Nectarines,2021,transitional organic,4,0.0,108.4,0.0,0.0,144.0,1114029.0,10277.0
Fresh Nectarines,2022,transitional organic,2,1109.72,235.3,4.716,63254.0,57.0,2057447.0,8744.0
Fresh Nectarines,2023,transitional organic,2,0.0,213.76,0.0,0.0,46.0,1961713.0,9177.0
Grain Sorghum,2011,transitional organic,2,105.8,141.97,0.745,46659.0,441.0,10529360.0,74164.0
Grain Sorghum,2012,transitional organic,2,76.93,180.32,0.427,23847.0,310.0,14948351.0,82898.0
Grain Sorghum,2013,transitional organic,5,29.74,77.2,0.385,31317.0,1053.0,8818363.0,114223.0
Grain Sorghum,2014,transitional organic,8,27.3,33.9,0.805,37926.0,1389.0,2129529.0,62809.0
Grain Sorghum,2015,transitional organic,4,39.02,11.44,3.411,16584.0,425.0,500401.0,43733.0
Grain Sorghum,2016,transitional organic,5,20.56,3.32,6.193,10179.0,495.0,305430.0,91887.0
Grain Sorghum,2017,transitional organic,4,38.23,16.59,2.304,18349.0,480.0,535353.0,32278.0
Grain Sorghum,2018,transitional organic,5,18.57,13.99,1.327,12310.0,663.0,1426545.0,101997.0
Grain Sorghum,2019,transitional organic,9,54.98,8.82,6.234,62841.0,1143.0,897758.0,101824.0
Grain Sorghum,2020,transitional organic,4,38.49,21.76,1.769,25060.0,651.0,2174019.0,99906.0
Grain Sorghum,2021,transitional organic,5,13.44,20.17,0.666,8992.0,669.0,2619500.0,129887.0
Grain Sorghum,2022,transitional organic,2,190.46,203.9,0.934,7428.0,39.0,2929806.0,14369.0
Grain Sorghum,2023,transitional organic,6,59.23,113.95,0.52,28255.0,477.0,7962592.0,69878.0
Grapefruit,2012,transitional organic,1,0.0,8.6,0.0,0.0,6.0,5791.0,673.0
Grapefruit,2013,transitional organic,4,0.0,134.09,0.0,0.0,102.0,315506.0,2353.0
Grapefruit,2014,transitional organic,2,458.23,168.09,2.726,10081.0,22.0,163551.0,973.0
Grapefruit,2015,transitional organic,2,219.53,2.53,86.771,3732.0,17.0,2735.0,1079.0
Grapefruit,2017,transitional organic,2,0.0,31.91,0.0,0.0,81.0,48955.0,1534.0
Grapefruit,2018,transitional organic,1,0.0,5.81,0.0,0.0,5.0,1905.0,328.0
Grapefruit,2019,transitional organic,2,0.0,8.27,0.0,0.0,10.0,13756.0,1664.0
Grapefruit,2020,transitional organic,1,0.0,0.0,,0.0,5.0,0.0,366.0
Grapefruit,2021,transitional organic,2,0.0,3.01,0.0,0.0,10.0,5140.0,1707.0
Grapefruit,2022,transitional organic,2,0.0,148.52,0.0,0.0,31.0,251148.0,1691.0
Grapefruit,2023,transitional organic,3,0.0,92.51,0.0,0.0,47.0,165123.0,1785.0
Grapefruit,2024,transitional organic,3,0.0,0.0,,0.0,47.0,0.0,1987.0
Grapefruit,2025,transitional organic,3,0.0,5.72,0.0,0.0,64.0,14651.0,2563.0
Grapes,2011,transitional organic,6,92.08,31.92,2.885,24124.0,262.0,4930093.0,154472.0
Grapes,2012,transitional organic,3,0.0,25.69,0.0,0.0,296.0,3618982.0,140862.0
Grapes,2013,transitional organic,3,0.0,10.86,0.0,0.0,150.0,1531130.0,140977.0
Grapes,2014,transitional organic,4,236.36,118.72,1.991,60745.0,257.0,15902289.0,133943.0
Grapes,2015,transitional organic,5,241.62,47.35,5.103,74420.0,308.0,8736398.0,184510.0
Grapes,2016,transitional organic,4,0.0,19.91,0.0,0.0,101.0,1936451.0,97274.0
Grapes,2017,transitional organic,5,396.09,139.16,2.846,78425.0,198.0,18725029.0,134560.0
Grapes,2018,transitional organic,8,0.0,40.48,0.0,0.0,772.0,6416537.0,158520.0
Grapes,2019,transitional organic,7,31.01,150.45,0.206,32126.0,1036.0,14830072.0,98572.0
Grapes,2020,transitional organic,5,8.27,157.61,0.052,5767.0,697.0,13319770.0,84513.0
Grapes,2021,transitional organic,12,82.72,108.46,0.763,67005.0,810.0,18674674.0,172174.0
Grapes,2022,transitional organic,11,93.43,182.99,0.511,81654.0,874.0,30290631.0,165534.0
